U,T,docc_metal,nd_metal,F_metal,Z_metal,Zp_metal,eta_metal,W_metal,eps_metal,V_metal,conv_metal,metal_valid,docc_insulator,nd_insulator,F_insulator,Z_insulator,Zp_insulator,eta_insulator,W_insulator,eps_insulator,V_insulator,conv_insulator,ins_valid,deltaF,stable_phase,coexistence
2.0,0.02,0.2491406278744122,1.0000000000000002,-1.1707668398905482,0.006785689506563943,0.4999999999999999,0.0,0.7601588580947602,0.0,0.24127473738147936,True,True,0.24913760674367177,1.0000000000000004,-1.1707111156724797,0.006814345923384694,0.4999999999999998,0.0,0.7585478803441924,0.0,0.2412031446707259,True,True,-5.572421806854244e-05,metal,True
2.7,0.02,0.2464942322351734,1.0000000000000007,-1.4808058359633942,0.006849577396937648,0.4999999999999996,0.0,0.7565811130303448,0.0,0.24116531668293284,True,True,0.24649348176010563,1.0000000000000002,-1.4808030950620952,0.006853376744660338,0.4999999999999999,0.0,0.7563699219738651,0.0,0.24116023739219822,True,True,-2.74090129903648e-06,metal,True
3.4,0.02,0.24067774632969788,1.0000000000000004,-1.8040153727851538,0.006849577396937648,0.4999999999999998,0.0,0.7565811130303448,0.0,0.24116531668293284,True,True,0.24013602248934435,1.0000000000000002,-1.8035098127828788,0.008030759455610516,0.4999999999999998,0.0,0.6983138605609469,0.0,0.23957748279609264,True,True,-0.000505560002274974,metal,True
2.0,0.2,0.11356181840598542,0.9999999999999999,-1.214785384270734,0.33140726728145237,0.4999999999999999,0.0,0.8924413415746881,0.0,0.29862365941387836,False,False,0.11363908438425344,0.9999999999999998,-1.2148059501825021,0.33154702546415243,0.5000000000000001,0.0,0.8921599645639828,0.0,0.2988689680656119,False,False,,unknown,False
2.7,0.2,0.09461753375850986,1.0,-1.5408878291646695,0.2653855121470556,0.4999999999999999,0.0,1.0453723473733145,0.0,0.28148453448488003,False,False,0.09455903583179487,0.9999999999999996,-1.5408904950432056,0.2651360618698312,0.5000000000000002,0.0,1.046041550137915,0.0,0.2812380080877025,False,False,,unknown,False
3.4,0.2,0.08421318634444121,1.0000000000000002,-1.8784676124612019,0.20885510350944192,0.4999999999999999,0.0,1.2228842111863063,0.0,0.267791254252691,True,True,0.08613361409159605,1.0000000000000002,-1.877729308909987,0.23025276887292678,0.4999999999999999,0.0,1.148818724058071,0.0,0.2784447180202062,True,True,-0.0007383035512149583,metal,True
