U,T,docc_metal,nd_metal,F_metal,Z_metal,Zp_metal,eta_metal,W_metal,eps_metal,V_metal,conv_metal,metal_valid,docc_insulator,nd_insulator,F_insulator,Z_insulator,Zp_insulator,eta_insulator,W_insulator,eps_insulator,V_insulator,conv_insulator,ins_valid,deltaF,stable_phase,coexistence
2.0,0.02,0.24913763174767206,1.0000000000000004,-1.1707115752917208,0.006814038719294222,0.4999999999999998,0.0,0.7585650966526156,0.0,0.24120373620079355,True,True,0.24913762543828183,1.0000000000000004,-1.1707114592808254,0.006814107601080904,0.4999999999999998,0.0,0.7585612362837043,0.0,0.24120358693535265,True,True,-1.1601089533463949e-07,metal,True
2.466666666666667,0.02,0.24768097824288163,1.0000000000000044,-1.3756664156560878,0.006814038719294222,0.49999999999999817,0.0,0.7585650966526156,0.0,0.24120373620079355,True,True,0.24768230398420138,1.0000000000000002,-1.3756743207288054,0.006801929630938869,0.4999999999999999,0.0,0.7592446399272799,0.0,0.2412166092502667,True,True,7.905072717528938e-06,insulator,True
2.933333333333333,0.02,0.24495732683168034,1.0000000000000007,-1.5874094955407927,0.006814038719294222,0.4999999999999996,0.0,0.7585650966526156,0.0,0.24120373620079355,True,True,0.24493617720852573,0.9999999999999976,-1.5873602170321592,0.006910756721527947,0.5000000000000012,0.0,0.7532015525597724,0.0,0.24109888573950033,True,True,-4.927850863345462e-05,metal,True
3.4,0.02,0.2406084671921318,1.000000000000003,-1.8039443137417401,0.0070418262812301504,0.49999999999999817,0.0,0.7461097107059977,0.0,0.24095776714934303,True,True,0.24059638399729655,1.0,-1.80393207947568,0.007059847105163624,0.4999999999999999,0.0,0.7451500881064599,0.0,0.24092170685502645,False,True,-1.223426606022926e-05,metal,True
2.0,0.2,0.11363803659255535,1.0,-1.214805671433823,0.33154245580271424,0.4999999999999999,0.0,0.8921691623756056,0.0,0.29886564240591557,False,True,0.11363803879230795,0.9999999999999998,-1.2148056720190583,0.3315424402177924,0.5000000000000001,0.0,0.8921691566347139,0.0,0.29886564938789223,True,True,5.852354156843376e-10,insulator,True
2.466666666666667,0.2,0.1029245242829502,1.0000000000000002,-1.430339089484964,0.33154245580271424,0.4999999999999999,0.0,0.8921691623756056,0.0,0.29886564240591557,True,True,0.09698220794031437,1.0000000000000002,-1.4300915990822416,0.2451977954053207,0.4999999999999999,0.0,1.1023973683082644,0.0,0.27627656240790627,True,True,-0.0002474904027223168,metal,True
2.933333333333333,0.2,0.09040394287838745,1.0000000000000004,-1.652560879760562,0.24519813763085488,0.4999999999999998,0.0,1.1023963490823534,0.0,0.2762772027995405,True,True,0.09040380109914298,1.0000000000000002,-1.6525608987446283,0.2451977954053207,0.4999999999999999,0.0,1.1023973683082644,0.0,0.2762765410540621,True,True,1.898406631895e-08,insulator,True
3.4,0.2,0.08573527795151786,1.0000000000000004,-1.8778552003890092,0.24519813763085488,0.4999999999999998,0.0,1.1023963490823534,0.0,0.2762772027995405,True,True,0.08432639400525449,1.0,-1.8784335339118234,0.21069638321376297,0.4999999999999999,0.0,1.2161114415517271,0.0,0.26843401079924967,False,True,0.0005783335228142228,insulator,True
