U,T,docc_metal,nd_metal,F_metal,Z_metal,Zp_metal,eta_metal,W_metal,eps_metal,V_metal,conv_metal,metal_valid,docc_insulator,nd_insulator,F_insulator,Z_insulator,Zp_insulator,eta_insulator,W_insulator,eps_insulator,V_insulator,conv_insulator,ins_valid,coexistence,deltaF,stable_phase
2.0,0.02,0.13897399278290262,0.9999999999999993,-1.0965552838836898,0.09777792581742206,0.4551857628802641,-0.19792260688874153,0.44603273744067423,-0.17734448284920604,0.23899897078565047,False,False,0.039998686264626784,1.0000000000000835,-1.0819037976034096,0.006220313834951275,0.49964322977505493,-0.022546836859237553,0.5966317036406684,-0.6994188692182539,0.3141468375680773,True,False,False,,unknown
2.0482758620689654,0.02,0.13091034528025372,0.9999999999999828,-1.1173251182365411,0.09378130254511949,0.4569274913963676,-0.2008962645778588,0.4626796782021573,-0.18007554670177153,0.23802354462385866,True,False,0.03827928050033298,1.000000000000053,-1.1043347998551356,0.005827693786305828,0.49971265508001583,-0.020721614743648562,0.6110362973987002,-0.693675537166329,0.30995998847540557,True,False,False,,unknown
2.0965517241379312,0.02,0.12289059591564078,0.9999999999999923,-1.1383135618532243,0.08978025951022067,0.45869836780689355,-0.20337364312403192,0.47924728427293173,-0.1830041944650309,0.23706962277653665,True,False,0.03672394335219991,0.9999999999999807,-1.1268596927398615,0.005504600125303788,0.4997625273413247,-0.019254576587083783,0.6245885412003275,-0.68690862054495,0.3059442522559998,False,False,False,,unknown
2.1448275862068966,0.02,0.11496030876760971,1.0000000000000062,-1.1595108387812196,0.08576019125413228,0.4605016029551922,-0.20532045599905452,0.4957275550571873,-0.1861806573803323,0.23614335933975938,True,False,0.03527292480681707,0.9999999999999591,-1.1494636698147382,0.0052280143810384695,0.49979862620828025,-0.01810495490933327,0.6377911738676642,-0.6797070368671014,0.3020531104495149,False,False,False,,unknown
2.193103448275862,0.02,0.10708893487481685,0.9999999999999838,-1.180903475050096,0.08162245844813086,0.4623851979389904,-0.20656281710093208,0.5121058312042893,-0.18973677727619562,0.23525055986435067,True,False,0.0339275177233583,1.0000000000000313,-1.1721408561313544,0.0049830492365023505,0.4998278037407282,-0.017077560998937945,0.6505927157282781,-0.6723032730547178,0.29836678461062904,True,False,False,,unknown
2.2413793103448274,0.02,0.0993762012788146,0.9999999999999813,-1.2024856186478639,0.07743087833298376,0.4643134933358017,-0.2071507674200458,0.5283542224696923,-0.1937058570520194,0.23440870538316835,False,False,0.03266462882393201,0.9999999999999996,-1.1948847013975166,0.004764781086517257,0.49985077227884506,-0.016203442615761964,0.6631132835459652,-0.6647181694811993,0.2948184444437866,False,False,False,,unknown
2.2896551724137932,0.02,0.09179389248478916,0.999999999999969,-1.2242450345987925,0.07311276017118001,0.46632132633952933,-0.20694148759660233,0.5444997914858918,-0.19826541408364604,0.23363157274395852,False,False,0.031481439504782854,1.0000000000000318,-1.2176899879364846,0.004575652519255549,0.49986600494997635,-0.01563588770170844,0.6752894553860821,-0.6571225968500696,0.29144971516522755,True,False,False,,unknown
2.3379310344827586,0.02,0.08439462388903803,0.9999999999999853,-1.2461732686612068,0.06869285748640712,0.4683936020241655,-0.2059378230871554,0.5605819304203112,-0.20354607739445527,0.2329414912349878,False,False,0.0303618667704781,1.00000000000001,-1.2405510411544851,0.004401608542234762,0.49987878674613306,-0.015135893034095816,0.6873063411676128,-0.6497469484591305,0.2882580938126512,True,False,False,,unknown
2.386206896551724,0.02,0.07729963063425978,1.0000000000000435,-1.2682626976959792,0.0642759643221029,0.47047550664821025,-0.2042841469552111,0.5766296237156986,-0.2095940962668465,0.2323619458362231,True,False,0.029307011737863965,0.9999999999999796,-1.2634656526678159,0.004241904401667679,0.49988895426156577,-0.01473736420112505,0.6991826461329053,-0.6423781925304652,0.2852100950541694,False,False,False,,unknown
2.43448275862069,0.02,0.07046760316286726,1.0000000000000324,-1.2905003464479936,0.059823597053675744,0.4725829729870147,-0.2019664972617164,0.592916028238295,-0.2167059930826854,0.23191534191890312,True,False,0.02830566518489652,0.9999999999999789,-1.2864308907152258,0.0040943564663737,0.4998973710801202,-0.014405036516871578,0.7108941052073002,-0.634908440930437,0.28224517195045884,False,False,False,,unknown
2.4827586206896552,0.02,0.048638592872507734,0.999999999999992,-1.3121178917647502,0.03379975838933555,0.4857483016470444,-0.14327582913262038,0.5914666572184764,-0.2861211395019128,0.23929165436828165,False,False,0.027366925456609025,0.9999999999999492,-1.3094445395465795,0.0039717786892019364,0.49989863026167186,-0.014543519680473856,0.7221731469993483,-0.6271896530838084,0.27938120824620905,False,False,False,,unknown
2.5310344827586206,0.02,0.028432175076474497,1.0000000000000633,-1.3329414090862568,0.006280756823482641,0.498903554033651,-0.045874576347345444,0.6919452788839088,-0.5389463782307798,0.26706367774290285,True,False,0.02532912912406518,1.000000000000022,-1.3325022956735948,0.003874868350161403,0.4999121405897205,-0.013762793968712068,0.7340815529755473,-0.6203822175927559,0.27159978371944826,True,True,False,,insulator
2.5793103448275865,0.02,0.026107160451213578,1.0000000000000309,-1.355722002020812,0.004269503554866276,0.49969128896613163,-0.02577932946833572,0.7333840024427479,-0.5878904506069652,0.2710496443722474,True,False,0.02555308874922341,1.0000000000000102,-1.35558350763689,0.00368124957146034,0.49992534486279383,-0.012894878416465411,0.7461480051617959,-0.6155878367084876,0.2743940985216763,True,True,False,,insulator
